"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg26287345_BC11"	0.015891831956387	0.951607023252296	0.976932801096387	0.0369957878987477	0.0204899891999542	0.925288147538953	0.0195078452229955	0.949781745434652	0.0200524905609265	0.965080176279524	0.909363435846069	0.0317461235611369	0.0287039026447607	0.945463001983188	0.0213170657679364	0.977250163582731
"cg04295815_BC11"	0.0370304587393961	0.968808201231809	0.973697010727526	0.0264977921048147	0.0241451294702262	0.967956960202433	0.0391120576693949	0.971659908390082	0.0249591343006645	0.96976935033235	0.968567870264488	0.0465598644362801	0.12131573924294	0.967463834087422	0.0427897755427019	0.976919708933509
"cg04420309_BC11"	0.0141488649921548	0.954281297583103	0.977860521413178	0.0626034623407673	0.0180124430177163	0.972074186966181	0.0210504966728166	0.937611468553619	0.0170747261741335	0.962400531992167	0.916654955305868	0.0404745696834687	0.0588260227470748	0.971525452600012	0.0347662634670216	0.975965913624331
"cg15587508_BC11"	0.0478581125027822	0.859823790902369	0.976343586941382	0.0286075761796728	0.0122643329529187	0.969744108768989	0.0197856740770904	0.935035698334515	0.0170225573821354	0.941841738907987	0.967483836993523	0.0190361789696636	0.0269703559220223	0.970866758274537	0.0260098108744959	0.971584328763013
"cg14900814_BC11"	0.0184636990448081	0.97435535907267	0.972462724646537	0.0665994365890281	0.0224992313597508	0.934281924477594	0.0200873473170834	0.968160487043548	0.0183314696053517	0.969793694440369	0.922594144010172	0.0314619300608357	0.0433991972167284	0.956745775408192	0.0528073162659138	0.976774973420223
"cg07622748_TC11"	0.0153395155490609	0.938012649095016	0.970003308776137	0.0192688818889147	0.0137856289610361	0.946333689171034	0.011805564661032	0.863063921748258	0.0142405199834011	0.966281089366309	0.941304124859747	0.012736347848496	0.0151196546598529	0.919103159136887	0.0150248856959137	0.970523825836536
"cg22538717_BC11"	0.0252001973872336	0.972248894229282	0.972911291927998	0.0322104679635086	0.0342980161146699	0.962664269888965	0.0232433478143222	0.965878232937667	0.0216474895571488	0.97390179580685	0.961971946073314	0.0440454390315647	0.162244987341115	0.968759695381219	0.0230352188873666	0.975381177509005
"cg20448717_TC11"	0.019804667384646	0.906725721735815	0.977535998797815	0.0428356490142271	0.0217918047371046	0.97313985789973	0.0269863658874976	0.912525540056657	0.0225245137045928	0.903000860180806	0.971367740581777	0.0223732986605917	0.0220047078400226	0.975126649413004	0.0188534315073434	0.973400375636359
"cg09804380_TC11"	0.0381111786725492	0.943651785354231	0.973751577202242	0.022162072495672	0.0231090979471772	0.941469771875647	0.0315927385917529	0.953147703080666	0.0362820147072379	0.960962644057852	0.964188330129745	0.024135824257371	0.0273432010727321	0.960213723045304	0.0599696248141567	0.968165193328239
"cg01240734_TC11"	0.0194308513726952	0.938923712283944	0.964195648293159	0.017390911144226	0.0162537248856082	0.937751856318344	0.0157297411685927	0.93876727922473	0.0181099897117134	0.958803016712038	0.906710981514496	0.0165552109155481	0.0223570498906499	0.941930928923763	0.0222094896204161	0.963098637800888
"cg05542262_TC11"	0.0863721521424963	0.978609036904472	0.978665400091334	0.037976829664691	0.0211499288341831	0.972402195910017	0.018900360255308	0.972427672667285	0.0387742919471167	0.976574118492927	0.970941740507952	0.038689218236776	0.0738363459171453	0.939651727783429	0.0526875823317905	0.976523794842959
"cg13707183_BC11"	0.023196104643242	0.948750173545845	0.969065161863878	0.0305750828050227	0.0268381035790794	0.963234093809728	0.0212758632417137	0.952372563683102	0.0212758450581151	0.962436574844035	0.885253430663361	0.0252894258562599	0.0332072784686884	0.951456294000796	0.0276800638944107	0.972743120231712
"cg21799346_BC11"	0.0199605103539148	0.978547368035391	0.978081933613019	0.145380091210396	0.0296134832932007	0.976167073973013	0.0178394238787384	0.976810371203888	0.0242568291577942	0.976581564535983	0.975999136756751	0.0589731160347692	0.109389729352219	0.975180960089831	0.0285859286118689	0.979618535628851
"cg27246106_BC11"	0.020486173368094	0.9685691926523	0.977071374007056	0.0250769199827894	0.0197831052728994	0.946219110996546	0.0248096573811757	0.973327010598169	0.0176832029507303	0.963465272270245	0.952729470898479	0.0341238100245107	0.0179241531437704	0.863747884150612	0.0780634136508505	0.976779926175717
"cg26058016_BC11"	0.0200493647984028	0.949254013431141	0.96152931570387	0.0178328317460302	0.0213032251055088	0.923220820422549	0.00242763498615173	0.940463424686682	0.0224666196900424	0.953722248866048	0.914240258732668	0.0200974071611935	0.0181151784890464	0.926721265556214	0.023222461133178	0.970225437497819
"cg14708218_BC11"	0.0221228450744903	0.0192248757098101	0.971682885012356	0.934979954195639	0.91187433177685	0.958313606697847	0.0209659912014479	0.0187886596621053	0.0216968205184097	0.0192331146677702	0.961458893920714	0.918436501843791	0.941818598829817	0.962194242482772	0.0216804687674802	0.0246536042522519
"cg07441845_TC11"	0.0225606633277836	0.929477140763831	0.971152478481856	0.0178700983045658	0.020071317254268	0.941475181180733	0.0185149199086614	0.882023592952584	0.0272991485629924	0.930056906929116	0.966659558009325	0.0171251497965121	0.0197614507522709	0.958564404468406	0.0195343935224368	0.971535837164794
"cg25720804_TC11"	0.0263766273181728	0.960369784694479	0.969685644419167	0.0233497179904554	0.0292089492891415	0.960032071468318	0.0107419472025172	0.958058359001744	0.0142498924311224	0.96517564801743	0.944293145091901	0.0180155993269734	0.17615773823481	0.95479549151076	0.0125721100187089	0.968567017081678
"cg20384284_TC11"	0.0388069269543624	0.96454013382346	0.97341445726194	0.015074598392989	0.0144848175920054	0.945093525345356	0.0126343559305561	0.953361380547384	0.0169527177381503	0.964049242568868	0.836914621266552	0.0176576449209499	0.0173035699563907	0.917591166967715	0.0164735456736818	0.971345696352223
"cg12818067_TC11"	0.0118585592119063	0.978777305127716	0.977452852788308	0.150053931218139	0.0444387703815472	0.973920369859444	0.00925353456856508	0.978100322577047	0.00903544851565047	0.977504209283919	0.975545961275626	0.0359262877790685	0.186035738925719	0.972249599676653	0.0105829896227187	0.979151799079522
"cg01697719_BC11"	0.067969589101512	0.973930349383625	0.968945044878195	0.0473022326210945	0.0270358017634223	0.947892181126251	0.0336734641528059	0.976158054832916	0.0321353853306813	0.974262385529396	0.959787932152146	0.055914488721626	0.0324729883204499	0.96227514150835	0.0539998632073957	0.977380413924992
"cg04392469_TC11"	0.0175557171739317	0.951466208724808	0.973598234835618	0.0218745496569207	0.0192016268234628	0.932848549587141	0.0163577318254533	0.928506756588195	0.0194494499715555	0.947054352452939	0.937939007457066	0.0261886458460026	0.0311532756261637	0.925085465553235	0.0231208283933652	0.968010592357372
"cg10376598_TC11"	0.0592748132887519	0.986828589458963	0.968850568000077	0.0375850799548109	0.031719303771643	0.94017870501403	0.0298963544810342	0.968523787871001	0.0418405434754343	0.970527228618303	0.960682136281967	0.0270825866359055	0.041944657068437	0.941417384813516	0.0527225585192587	0.974051960188421
"cg14749465_TC11"	0.969131429555915	0.0218708032590691	0.954396982502967	0.0257740025491553	0.0247942513883393	0.920933571468676	0.969797844286765	0.0224813846393393	0.97047210566805	0.0307808199888338	0.927001486807469	0.0373518431730829	0.0264818386585028	0.925422603158163	0.971689613870388	0.0330411793901938
"cg04751035_TC11"	0.0181211070098207	0.976149964597917	0.975306705969811	0.0686250140338545	0.037046529096782	0.946355617694754	0.0189672225200682	0.968842049695739	0.0181532691310054	0.972765338057165	0.906852283724088	0.0564306279232811	0.0722020019165136	0.964283582302913	0.0181475028832674	0.977959329648486
"cg01301637_BC11"	0.084597702936613	0.948467198039488	0.973019240668495	0.0136668523524969	0.016161262154819	0.941725448880105	0.0220028171574437	0.906546582845614	0.030732949808696	0.947018225898238	0.961070556183324	0.0144896237445369	0.0143394715150266	0.951207047945502	0.0235790601470123	0.971393211762366
"cg27398263_TC11"	0.967461439149319	0.017974985493212	0.9575731217642	0.0206957060281393	0.022902492992898	0.910080030856319	0.960901550929418	0.0206678533044337	0.962824622263123	0.0259707358945598	0.928730785367365	0.0185705931647279	0.0234291745129369	0.899337611824598	0.962259656095904	0.0166491041114838
"cg08423420_TC11"	0.0198856213459519	0.956124340532166	0.978221206115087	0.0561359544446214	0.0206802768576695	0.951577344072171	0.0180152089191594	0.960378422875849	0.014936956922309	0.976778985985119	0.94129912706962	0.0445092946702756	0.121918035220099	0.945464963404251	0.0188448138284453	0.980684939042269
"cg23532246_TC11"	0.0299036217875754	0.955523720636641	0.956108065760365	0.0254873343531596	0.0250419686805874	0.930323491128452	0.010263769926611	0.947477085518316	0.0213249601904402	0.96113348724104	0.921494595294583	0.0212182205967674	0.0303781543436807	0.94083541567495	0.0287458593225009	0.964844989552104
"cg15982099_BC11"	0.968176457279944	0.954851876491199	0.028824655059694	0.0541238251878771	0.037660161532895	0.0241531775459585	0.958422071855776	0.929992298001182	0.961202530632759	0.954805909380835	0.0222197994033048	0.0409905201567179	0.0502098173817538	0.0247954355310564	0.969405918223573	0.970586843008641
"cg12400336_BC11"	0.0486297065028219	0.975330806980647	0.975731454870995	0.10692885041504	0.0234946287171231	0.959618321573452	0.0223428080078709	0.965411994824455	0.0253495952565499	0.974716711803692	0.970307963022219	0.0539776183237171	0.0866085335036367	0.96987819069012	0.0213537217581829	0.976034825926142
"cg25943096_BC11"	0.0187579933302356	0.95452589997333	0.971034286447688	0.0224623063252331	0.0189800708635707	0.898260350580123	0.015630572351988	0.960086845054304	0.0175957301978692	0.963243546505941	0.921409010137032	0.0175485372413042	0.0567054335813255	0.931079052200777	0.0225464468636122	0.970195788124196
"cg05049361_BC11"	0.0262108714787261	0.872701911816738	0.980204401738942	0.0163302191184934	0.0181137923188647	0.977548528715758	0.0159408825567795	0.845713141937197	0.0179050275317924	0.917831299107009	0.977795179276053	0.0151237614443209	0.0176575973008245	0.969466464316824	0.0199172254213811	0.97007949870609
"cg19443257_BC11"	0.955566134827301	0.0161302379335291	0.968205476363144	0.0217138903787812	0.0214349311245354	0.886589913678813	0.939225072256847	0.0221263002888257	0.957106188307839	0.0224897862470138	0.933516240746276	0.0173499504897912	0.0236069226052383	0.948987581795189	0.955094550642611	0.0187357824849098
"cg23845719_TC11"	0.0225840642099235	0.906813266259856	0.977489560969576	0.0160966521939091	0.0166850424035054	0.963319342435828	0.0121641103993401	0.938204053183038	0.0139274639574298	0.92994562616132	0.972563363261751	0.0140144810273	0.162651058301847	0.971287029554541	0.0173171767763775	0.975702318522924
"cg21972117_BC11"	0.964652830254094	0.0313463834510843	0.976223682358416	0.0421746165676534	0.0400219109052026	0.960648550937138	0.94727314392107	0.0335733649867062	0.95979392455464	0.0457973585165505	0.967683231706525	0.0313363117767361	0.0489842452634776	0.96451781777162	0.965057460169374	0.049705517053056
"cg09183941_BC11"	0.0147553300080284	0.957541287361319	0.961449832262086	0.0109676612010355	0.0121398493128116	0.849731885407831	0.0112654785712381	0.928744594628393	0.0116338308010425	0.964771096712479	0.92853472909589	0.0126977608804291	0.0185730596416827	0.918363542215246	0.0147702825772412	0.968026369717833
"cg26077100_BC11"	0.0226115910623328	0.9484419703229	0.973604881549906	0.0488519303138987	0.0183323789433486	0.955607400180076	0.0203666325245277	0.957455733205688	0.0235294454251853	0.945278161533211	0.935447067078142	0.0560528364227162	0.0619730897306785	0.960040499310664	0.021687161728347	0.975714601201129
"cg21070172_BC11"	0.015103367639051	0.965784164110426	0.966859986080699	0.0162220341833212	0.0164127659071128	0.868989277037627	0.0126794035658652	0.926303281407426	0.0167612277249392	0.972622402536719	0.924788692702345	0.0150139010643171	0.0420052543815245	0.916371858675823	0.0131026695191696	0.976235165532934
"cg09227138_BC11"	0.0340953843881129	0.923699003843093	0.969701218981323	0.0250932392718658	0.0116707841904119	0.945830917528504	0.0152836449786392	0.954385509181415	0.0223135132806137	0.961048158889023	0.922224876265258	0.0314391342926395	0.0224437933452174	0.950652816259452	0.0568026252056105	0.969316781354466
"cg05852231_BC11"	0.0352572153346573	0.936533817355102	0.972739490367592	0.0251832934643657	0.0245726551491374	0.884081601641274	0.0269260193224574	0.967194657211695	0.026361740702413	0.966843446045788	0.966467019971752	0.023569963095071	0.0227658828297877	0.914513245655806	0.0247517015876507	0.974081744384676
"cg26107890_BC11"	0.975235263198818	0.0288839365604336	0.972009165188418	0.0630189077731165	0.050845589501336	0.948025852176297	0.969162586849202	0.0304082277074277	0.966638972578215	0.0452556790952922	0.956459436389402	0.0323141465751335	0.0599232500671868	0.959948861205409	0.974827062463797	0.0328702829310135
"cg20443778_BC11"	0.0424313348690668	0.960809835882733	0.973841129817455	0.031017471885908	0.0267323067817458	0.955953879114441	0.0345970437697087	0.956645636980964	0.0329870815156493	0.964876934344251	0.955952301780907	0.0291466585638214	0.0405381885997369	0.958117771980283	0.0823008429897998	0.970105088381089
"cg23897178_TC11"	0.0162277200009919	0.977369449721477	0.981255160631172	0.0443203132747123	0.028931670571852	0.938326943552442	0.0228382452654738	0.976420244542565	0.0167881033883486	0.977809377573114	0.962191819012358	0.0400526584590145	0.16936100678733	0.975100415129771	0.0738366776467253	0.980982124862152
"cg23886551_TC11"	0.0139044368187991	0.964505237920679	0.974594971133684	0.0634934735306681	0.0133703113458493	0.910081389709844	0.0128292121190266	0.918524964508983	0.0125389557507706	0.960248611915223	0.948339892679863	0.0397188992188393	0.0877780156116111	0.972196952598839	0.0142709491971104	0.976526705629969
"cg06784991_BC11"	0.0287992925770064	0.973620895473576	0.969308033565123	0.0868376629249296	0.0322087764490318	0.951282833374174	0.0258840952127324	0.967340000010551	0.0311968226959173	0.970560695644697	0.954734855956197	0.0471214374112342	0.0692213282861097	0.959566713868332	0.0284834702613981	0.976292196665736
"cg15553598_TC11"	0.192838485514135	0.982220935783418	0.980266154925697	0.0134953379851816	0.009987111006784	0.978406044487468	0.0209722585711141	0.979479537451653	0.0915094204561239	0.982373834304906	0.972558106655669	0.0149106764087301	0.00715707506846768	0.975397965675815	0.14600345661379	0.982479248358356
"cg23305567_TC11"	0.0275344324607801	0.959222314847162	0.957252835695303	0.0221758071351147	0.0252694482751989	0.929647099583576	0.0223730019775627	0.944696180744163	0.0265979522839844	0.958331251942154	0.926438391798759	0.0233434711607478	0.0270204105618896	0.935991620780007	0.0227509254989402	0.960449148838757
"cg14792081_TC11"	0.0190333825910363	0.895268632358643	0.981510382243454	0.0306445196538526	0.0185608286409289	0.977128674381632	0.0166925010131532	0.869959249143502	0.0159336862431482	0.947429808980865	0.943542495083076	0.0344231788807447	0.0610620242560839	0.977574933051299	0.0161797828303248	0.980561644037549
"cg08092930_TC11"	0.033822571691464	0.96576134146706	0.970949649605298	0.0313592054805769	0.0264999865326678	0.943209323174418	0.0301364366087265	0.970328754558172	0.0318745548823619	0.966646061844747	0.957830746334505	0.0627038243789654	0.0667300328709813	0.963476410429015	0.0547843385706107	0.972823334304345
"cg06424697_TC11"	0.0143727543885559	0.821094421515605	0.976635858662655	0.0125496399700257	0.0105208099535283	0.964872237458673	0.0107123903211107	0.859040839512751	0.0122023178674908	0.905382382617375	0.973510596558612	0.0111251294359733	0.0125541169687537	0.970055344787697	0.0121400184252655	0.972451806485219
"cg19717586_BC11"	0.976421100586803	0.0316127176569124	0.979609951163447	0.043179878579609	0.0243627588662231	0.957804767676459	0.975214382276442	0.0248190451770072	0.96983098537165	0.048526619399272	0.953405766124951	0.0524461605415434	0.129765542838276	0.953054716261985	0.976019202267373	0.0223765015371237
